payment_id,installation_id,amount_xaf,payment_date,channel,status,operator_code
ORMN-52511653-885,997,10400.0,03-03-2025,orange_money,success,OM11
MOMO-54654125-105,360,7000.0,25-07-2024,mtn_momo,success,MTN551
ORMN-86869843-461,4109,4500.0,2025/06/10,orange_money,reversed,ORANGE_MONEY
MOMO-36362781-896,3570,7200.0,2025/05/28,mtn_momo,reversed,MTN988
MOMO-41837835-893,171,31300.0,12/11/2024,mtn_momo,success,MTN849
ORMN-91766153-954,1562,41800.0,20/03/2025,orange_money,success,OM51
MOMO-27801657-615,1972,5200.0,08-04-2024,mtn_momo,success,MTN240
ORMN-15079935-633,797,7300.0,11/07/2024,orange_money,success,ORANGE_MONEY
ORMN-48616783-708,226,13500.0,2025-04-09,orange_money,success,ORANGE_MONEY
ORMN-96899589-331,2024,12700.0,2025-05-27,orange_money,success,OM237
ORMN-89105247-852,1915,6300.0,10-11-2024,orange_money,success,ORANGE_MONEY
CASH-55400157-798,149,11100.0,19/11/2024,cash,success,
CASH-96659166-944,3308,17400.0,07/06/2024,cash,success,
ORMN-23735316-637,3201,31300.0,19-03-2025,orange_money,pending,OM237
MOMO-58272429-442,4301,17000.0,07-09-2024,mtn_momo,success,MTN866
ORMN-57869570-470,2043,24800.0,2024/09/30,orange_money,success,ORANGE_MONEY
CASH-82729499-759,4562,12600.0,2025/12/30,cash,failed,
MOMO-40483570-823,1511,29400.0,2025/10/08,mtn_momo,success,MTN811
ORMN-41242999-116,463,16000.0,07-05-2024,orange_money,failed,ORANGE_MONEY
ORMN-47367008-919,280,5800.0,15-12-2024,orange_money,success,OM47
ORMN-17756463-299,1666,16800.0,10/05/2024,orange_money,pending,OM237
MOMO-85356636-107,3475,31200.0,18/03/2024,mtn_momo,success,MTN129
ORMN-77785476-670,3748,11700.0,28-04-2024,orange_money,failed,ORANGE_MONEY
ORMN-57261843-636,864,11000.0,2024-05-31,orange_money,success,OM237
MOMO-59258179-239,110,4600.0,2025-10-29,mtn_momo,success,MTN198
ORMN-85997429-724,1034,17100.0,30/04/2024,orange_money,success,OM-CM
ORMN-69822856-967,842,6300.0,16-07-2024,orange_money,success,ORANGE_MONEY
ORMN-91305733-949,4780,17900.0,2024-01-01,orange_money,success,OM-CM
BNKT-46075877-337-DUP,3813,13600.0,2025-12-26,bank_transfer,success,SGBC3117
BNKT-53846052-631,1626,8400.0,28/07/2025,bank_transfer,success,SGBC5630
ORMN-73485644-527,4008,9900.0,15/06/2024,orange_money,success,OM-CM
MOMO-93096798-526,393,10400.0,2025-07-08,mtn_momo,success,MTN668
MOMO-81396568-769,273,25900.0,12-06-2024,mtn_momo,success,MTN300
CASH-34553131-481,339,7300.0,26-09-2024,cash,success,
ORMN-97201379-478,2203,7200.0,06/07/2025,orange_money,success,OM-CM
CASH-91476830-186,3831,24400.0,20-04-2024,cash,success,
BNKT-93883442-358,511,13100.0,2025-02-26,bank_transfer,success,SGBC9892
MOMO-14419639-217,1759,9500.0,2024-06-29,mtn_momo,success,MTN533
ORMN-81749326-537,38,6300.0,19/03/2024,orange_money,success,OM-CM
MOMO-23861921-867,2820,14800.0,19-07-2025,mtn_momo,success,MTN870
MOMO-54691397-675,899,6600.0,20-08-2025,mtn_momo,success,MTN689
MOMO-35938912-583,2092,10800.0,2024-03-11,mtn_momo,success,MTN177
MOMO-76153773-256,1984,4100.0,2025/09/21,mtn_momo,success,MTN370
CASH-57309333-172,3335,144900.0,28/03/2024,cash,pending,
MOMO-10024014-698,3982,9200.0,08-07-2024,mtn_momo,success,MTN568
MOMO-46652522-744,4708,81400.0,2025-03-19,mtn_momo,success,MTN719
ORMN-11512096-547,4449,15700.0,2024/07/14,orange_money,failed,OM71
MOMO-14440221-687,4189,10900.0,26/09/2025,mtn_momo,success,MTN675
ORMN-40743923-524,4798,17600.0,03/10/2024,orange_money,success,OM237
MOMO-11679783-998,3598,4700.0,21/04/2024,mtn_momo,pending,MTN160
ORMN-90514353-143,3736,37200.0,29/08/2025,orange_money,success,ORANGE_MONEY
MOMO-18062018-520,1326,12300.0,2024-10-07,mtn_momo,success,MTN478
ORMN-42251456-371,4019,13900.0,08-12-2025,orange_money,success,ORANGE_MONEY
BNKT-87711660-674,4669,10600.0,2024/03/22,bank_transfer,success,SGBC6750
MOMO-61556211-687,3747,14100.0,2025-12-29,mtn_momo,success,MTN637
ORMN-16448217-769,3716,11800.0,24-02-2024,orange_money,success,OM13
ORMN-26244483-233,2784,23500.0,2025-12-22,orange_money,success,OM10
MOMO-29250341-272,250,16300.0,2025-11-10,mtn_momo,failed,MTN893
BNKT-17787796-728,864,8300.0,2024-02-19,bank_transfer,success,SGBC7864
BNKT-10613403-634,1791,7400.0,2025-07-17,bank_transfer,success,SGBC6800
MOMO-72494298-744,619,5800.0,2025-11-27,mtn_momo,success,MTN644
CASH-97648280-151,859,6400.0,12/01/2024,cash,success,
MOMO-28429694-415,4443,8300.0,15-11-2025,mtn_momo,success,MTN915
ORMN-34746543-576,4751,4300.0,28-07-2025,orange_money,success,
ORMN-14398589-742,4346,7900.0,19/07/2025,orange_money,success,OM237
BNKT-30800031-618,1631,17300.0,26/12/2024,bank_transfer,success,SGBC5686
ORMN-89231032-962,1847,3600.0,23/09/2025,orange_money,success,OM237
ORMN-23801659-707,3670,41300.0,2025-02-10,orange_money,reversed,OM237
ORMN-28927527-175,2754,6200.0,26-02-2024,orange_money,failed,OM-CM
MOMO-23584573-582,1468,12600.0,2024/11/22,mtn_momo,success,MTN965
ORMN-10801222-522,714,6300.0,2025-05-22,orange_money,success,OM-CM
MOMO-48622687-443,1451,7800.0,26/09/2024,mtn_momo,success,MTN820
ORMN-63170464-323,1637,14100.0,02-04-2025,orange_money,success,ORANGE_MONEY
ORMN-61224239-862,1088,4100.0,24-03-2025,orange_money,success,OM55
CASH-47474032-601,2665,93100.0,2024-04-26,cash,success,
CASH-22228809-540,3723,123600.0,27-07-2024,cash,success,
MOMO-75979341-726,2176,97400.0,02-05-2025,mtn_momo,success,MTN825
MOMO-91574822-387,1254,17400.0,2024-02-25,mtn_momo,failed,MTN456
ORMN-36927273-404,3693,147700.0,16/10/2025,orange_money,failed,OM-CM
MOMO-63946072-618,3870,13700.0,2024/05/02,mtn_momo,success,MTN480
MOMO-86581572-957,3975,5700.0,07/04/2024,mtn_momo,success,MTN163
MOMO-39030755-991,4428,10400.0,30/06/2024,mtn_momo,success,MTN511
MOMO-39458369-563,2732,4600.0,2025/01/19,mtn_momo,pending,MTN928
ORMN-57354542-450,3134,11100.0,12/10/2025,orange_money,failed,OM-CM
MOMO-37945241-862,2617,15200.0,18/03/2024,mtn_momo,failed,MTN272
ORMN-84207577-579,808,3600.0,09-06-2024,orange_money,success,OM237
MOMO-90488200-342,395,4500.0,2024/12/05,mtn_momo,success,MTN826
CASH-26396778-932,3175,7100.0,28-12-2024,cash,success,
ORMN-16487583-412,1041,16700.0,2024-02-07,orange_money,success,ORANGE_MONEY
MOMO-28719173-864,316,20200.0,2025/07/26,mtn_momo,success,MTN858
CASH-22195057-320,4025,9000.0,2024/12/15,cash,success,
ORMN-50520136-394,1813,21700.0,2024/10/30,orange_money,success,OM93
MOMO-71620997-910,2547,10100.0,18-06-2024,mtn_momo,success,MTN596
CASH-15853587-632,4466,4400.0,2025-04-17,cash,success,
BNKT-26378240-205,1455,10000.0,07/02/2024,bank_transfer,success,SGBC5109
MOMO-95203316-716,1376,6700.0,10-03-2024,mtn_momo,success,MTN199
ORMN-56538905-754,4403,-4500.0,2024/04/30,orange_money,success,OM76
MOMO-93060941-303,1297,35800.0,2025/04/26,mtn_momo,failed,MTN961
BNKT-79961834-570,840,10900.0,06-06-2024,bank_transfer,reversed,SGBC2741
ORMN-19587202-983,1765,5100.0,14-07-2024,orange_money,success,OM237
BNKT-76933019-861,1893,27400.0,16/09/2024,bank_transfer,success,SGBC3102
ORMN-74589604-905,587,3600.0,07-01-2024,orange_money,success,ORANGE_MONEY
BNKT-55122238-656,1553,13300.0,2024-12-15,bank_transfer,success,SGBC9279
ORMN-12134399-423,4013,8200.0,2025-11-06,orange_money,success,ORANGE_MONEY
ORMN-36911866-724,4286,5800.0,28/09/2025,orange_money,success,OM237
BNKT-27181625-445,1808,7800.0,09/07/2025,bank_transfer,success,SGBC3456
CASH-93317366-332,2412,10200.0,25-09-2024,cash,success,
CASH-46994221-570,3410,4000.0,14-04-2025,cash,pending,
ORMN-42576616-397,739,11800.0,20/09/2025,orange_money,success,OM54
ORMN-45905102-111,4599,142100.0,2025-11-13,orange_money,success,ORANGE_MONEY
ORMN-11844378-690,1207,16400.0,2025/10/06,orange_money,success,ORANGE_MONEY
MOMO-95980223-891,4501,23700.0,2025-08-23,mtn_momo,success,MTN621
ORMN-99813812-339,4496,16700.0,2025-04-25,orange_money,success,ORANGE_MONEY
MOMO-16651009-168,1172,15500.0,27-09-2024,mtn_momo,success,MTN624
CASH-98292684-300,2090,0.0,2025-08-21,cash,success,
ORMN-69073576-324-DUP,4183,9200.0,2024/01/27,orange_money,success,OM48
MOMO-14581323-942,543,5900.0,2025/06/16,mtn_momo,success,MTN923
CASH-48060887-760,2052,4400.0,17/09/2024,cash,success,
CASH-58873464-198,2755,13800.0,2024-03-18,cash,success,
MOMO-49142063-257,3484,30300.0,11/12/2024,mtn_momo,success,MTN150
ORMN-89453645-829,1907,40700.0,2025-10-21,orange_money,failed,OM-CM
MOMO-86979455-560,2371,13600.0,2024/02/08,mtn_momo,success,MTN883
MOMO-43200971-738,2092,12500.0,19-02-2025,mtn_momo,failed,MTN852
ORMN-19865448-597,637,23900.0,28-04-2025,orange_money,reversed,OM46
CASH-60629484-761,946,0.0,07-03-2024,cash,reversed,
ORMN-42961575-315,189,10100.0,09/10/2025,orange_money,success,OM20
ORMN-83702585-191,3633,37900.0,09-05-2025,orange_money,success,ORANGE_MONEY
MOMO-79281738-853,4233,14200.0,21-12-2025,mtn_momo,success,MTN873
BNKT-46006916-550,78,60200.0,04/01/2024,bank_transfer,success,SGBC8564
ORMN-37696477-132,81,8700.0,02/07/2024,orange_money,success,OM-CM
ORMN-98858070-111,617,109200.0,2024-09-25,orange_money,success,ORANGE_MONEY
ORMN-10436680-383,882,3600.0,2025-02-06,orange_money,success,OM-CM
ORMN-32893399-617,1353,17300.0,25-10-2025,orange_money,success,ORANGE_MONEY
ORMN-47116749-781,3941,4200.0,2024-04-17,orange_money,success,OM46
ORMN-36306471-757,2175,6000.0,17-10-2025,orange_money,success,OM237
ORMN-35318341-658,3923,6800.0,30/04/2024,orange_money,failed,OM237
ORMN-40838798-790,1142,12900.0,2025/05/22,orange_money,failed,ORANGE_MONEY
ORMN-98507747-326,3868,15800.0,2024-12-09,orange_money,success,OM-CM
MOMO-39659223-910,458,15600.0,2025/05/27,mtn_momo,success,MTN806
ORMN-21958895-432,2759,6300.0,18-08-2025,orange_money,success,OM63
MOMO-24673990-749,2068,51000.0,2025/05/27,mtn_momo,success,MTN114
ORMN-16294897-449,3353,11000.0,2025-07-07,orange_money,success,ORANGE_MONEY
MOMO-18111100-882,1123,3600.0,2024/08/31,mtn_momo,success,MTN836
MOMO-77465179-101,614,33000.0,17/12/2024,mtn_momo,success,MTN580
CASH-72023036-693,1846,-3100.0,25-04-2024,cash,success,
MOMO-17182168-504,1374,17600.0,2024/05/26,mtn_momo,success,MTN755
MOMO-93439646-361,2535,38400.0,2024-06-07,mtn_momo,success,MTN216
CASH-80774064-447,3661,3900.0,08/02/2025,cash,success,
ORMN-51819019-106,4295,-2600.0,07/09/2024,orange_money,success,OM237
MOMO-43740395-465,3225,7900.0,14-04-2024,mtn_momo,success,MTN819
ORMN-59257944-417,4400,4300.0,2025/05/11,orange_money,success,OM92
ORMN-19444508-551,1166,4800.0,02/06/2025,orange_money,pending,OM237
BNKT-25210895-453,2026,6400.0,17/05/2025,bank_transfer,reversed,SGBC2020
CASH-86692520-291,3167,12000.0,2025/12/21,cash,reversed,
ORMN-91768028-395,2035,28800.0,2025-10-30,orange_money,success,ORANGE_MONEY
CASH-39314599-334,4558,16100.0,2025-07-01,cash,success,
MOMO-55099954-936,237,11300.0,07/02/2024,mtn_momo,failed,MTN457
MOMO-44910217-889,911,5100.0,17-02-2024,mtn_momo,success,MTN592
MOMO-13391733-361,4718,35200.0,24-05-2024,mtn_momo,failed,MTN450
MOMO-46394119-850,4361,13200.0,2025/11/29,mtn_momo,success,MTN710
CASH-36583140-220,4280,6700.0,2025/09/27,cash,success,
BNKT-97167244-329,4798,14300.0,02-12-2024,bank_transfer,success,SGBC4255
MOMO-43971501-818,1291,8500.0,2024-05-07,mtn_momo,success,MTN753
MOMO-27668413-249,3039,6300.0,05/07/2024,mtn_momo,success,MTN529
ORMN-19004785-859,1990,26400.0,26/04/2024,orange_money,success,OM49
ORMN-34217775-692,4637,8300.0,2024-09-02,orange_money,pending,OM-CM
MOMO-11463027-704,4579,23400.0,03-07-2024,mtn_momo,success,MTN462
CASH-19946574-196,3138,17600.0,04-08-2024,cash,success,
MOMO-53799714-691,252,15400.0,2024/07/30,mtn_momo,success,MTN868
ORMN-12111083-303,2921,12400.0,2024/08/15,orange_money,success,ORANGE_MONEY
MOMO-23793621-846,1163,13100.0,2025-05-05,mtn_momo,success,MTN913
MOMO-41232371-202,4394,8400.0,23/04/2024,mtn_momo,failed,MTN479
ORMN-13013011-627,2308,11400.0,2024-05-23,orange_money,success,OM237
ORMN-43964770-878,2811,7800.0,17/11/2024,orange_money,success,ORANGE_MONEY
MOMO-35584690-478,2592,6400.0,04-05-2025,mtn_momo,success,MTN298
MOMO-63488090-861,3450,5100.0,20-11-2025,mtn_momo,success,MTN960
MOMO-76705798-854,1388,7700.0,28/05/2025,mtn_momo,success,MTN885
BNKT-72419068-474,3491,29300.0,01/03/2024,bank_transfer,success,SGBC4375
ORMN-59167552-330,3976,11900.0,17/03/2025,orange_money,success,OM-CM
BNKT-92508755-433,1834,17700.0,09/05/2025,bank_transfer,success,SGBC3906
ORMN-46862580-693,3543,4900.0,02-10-2025,orange_money,success,OM237
ORMN-50974243-333,2172,5800.0,2024-11-01,orange_money,success,OM48
ORMN-70907171-872,3024,4300.0,02-03-2025,orange_money,failed,OM37
ORMN-98072293-107,4572,44500.0,2024/04/09,orange_money,success,ORANGE_MONEY
ORMN-38276487-289,2196,8000.0,19/04/2024,orange_money,success,OM99
ORMN-40304350-788,3226,6000.0,2024-08-18,orange_money,success,ORANGE_MONEY
MOMO-76222340-198,3210,30500.0,22-09-2024,mtn_momo,success,MTN948
ORMN-53296366-661,1613,8700.0,20-04-2024,orange_money,success,OM237
ORMN-72972181-286,868,77200.0,2024-01-17,orange_money,pending,ORANGE_MONEY
BNKT-15514460-253,4481,12700.0,2025/08/17,bank_transfer,pending,SGBC6622
MOMO-95289374-185,3078,11000.0,04/10/2024,mtn_momo,success,MTN972
ORMN-12827182-742,2674,4100.0,18/08/2024,orange_money,failed,OM237
MOMO-48439513-736,250,13400.0,30-08-2025,mtn_momo,success,MTN621
MOMO-28821173-386,1688,5700.0,07/08/2025,mtn_momo,success,MTN345
MOMO-93961242-176,1483,4800.0,13-03-2025,mtn_momo,success,MTN390
ORMN-27693279-511,3269,3900.0,29-06-2025,orange_money,success,ORANGE_MONEY
MOMO-12708315-605,2310,4200.0,02/06/2025,mtn_momo,success,MTN895
MOMO-52047983-928,737,3500.0,2024/07/05,mtn_momo,failed,MTN383
MOMO-38974980-910,4391,36100.0,03/12/2025,mtn_momo,success,MTN388
MOMO-67701790-276,4363,10100.0,2024-04-20,mtn_momo,success,MTN335
ORMN-43691420-163,2282,7800.0,18/08/2024,orange_money,success,OM-CM
MOMO-51497846-169,1496,4400.0,2024/10/18,mtn_momo,success,MTN823
MOMO-42214287-886,116,13300.0,2024/11/25,mtn_momo,reversed,MTN259
MOMO-74191514-509,425,6200.0,23/10/2024,mtn_momo,success,MTN564
CASH-25972492-901,84,8100.0,13-01-2025,cash,success,
ORMN-13807452-273,1115,12200.0,2024-02-22,orange_money,success,OM237
MOMO-71502830-295,150,3900.0,2024-07-13,mtn_momo,success,
MOMO-47658559-957,4300,15900.0,08/09/2024,mtn_momo,reversed,MTN632
ORMN-55048202-186,1256,3600.0,07/07/2025,orange_money,success,OM-CM
MOMO-47856280-165,4254,17100.0,27-04-2025,mtn_momo,success,MTN426
MOMO-57439815-801,3654,6600.0,19-02-2024,mtn_momo,success,MTN313
CASH-30874399-100,884,41500.0,10-05-2025,cash,success,
CASH-69015166-395,4599,61800.0,09-08-2024,cash,success,
ORMN-53651695-406,2844,4500.0,05-07-2025,orange_money,success,OM46
MOMO-59622249-903,1864,11600.0,24-06-2025,mtn_momo,success,MTN622
MOMO-95653728-472,38,3800.0,07/04/2024,mtn_momo,success,MTN738
CASH-26653502-992,2715,51500.0,2024/02/06,cash,success,
ORMN-15899042-623,357,5300.0,2024-12-19,orange_money,success,OM237
ORMN-62284604-944,3057,10000.0,29-01-2025,orange_money,success,OM13
ORMN-95482329-855,2727,5100.0,28-03-2024,orange_money,success,OM88
MOMO-63614002-976,2106,5000.0,20/10/2025,mtn_momo,success,MTN236
BNKT-35946254-961,3574,11400.0,2024-06-02,bank_transfer,success,SGBC2236
MOMO-85092561-596,1441,5600.0,2025/09/17,mtn_momo,success,MTN592
CASH-81026012-479,1841,33200.0,15/07/2024,cash,pending,
BNKT-70083620-958,2353,4600.0,2024/04/13,bank_transfer,success,SGBC8714
ORMN-25504401-332,1831,41000.0,02-05-2025,orange_money,success,ORANGE_MONEY
MOMO-82013856-253,1579,10300.0,2024/12/12,mtn_momo,failed,MTN654
MOMO-24176681-171,4727,7200.0,23-09-2024,mtn_momo,failed,MTN427
MOMO-51626004-129,3244,5200.0,2024/03/26,mtn_momo,reversed,MTN251
ORMN-63095682-674,4643,57900.0,2024-03-26,orange_money,success,OM14
CASH-45450658-347,1865,5800.0,2024-09-13,cash,success,
ORMN-48613924-590,2505,7900.0,2024-07-15,orange_money,success,OM-CM
MOMO-60366275-719,4081,4900.0,2025/10/06,mtn_momo,success,MTN650
ORMN-88853927-195,1759,12100.0,2025/10/09,orange_money,success,
MOMO-28193973-193,3894,8700.0,18-07-2025,mtn_momo,success,MTN452
MOMO-85958033-812,569,16400.0,17/08/2025,mtn_momo,success,MTN906
ORMN-87327915-450,3125,7900.0,27/10/2025,orange_money,success,OM237
ORMN-45674377-981,441,21100.0,2025/06/14,orange_money,success,OM46
MOMO-21312626-164,3913,14000.0,2024/08/05,mtn_momo,success,MTN346
ORMN-57619930-644,4413,9200.0,07-03-2024,orange_money,success,OM-CM
ORMN-39033717-363,2567,-1900.0,2024-04-24,orange_money,success,ORANGE_MONEY
ORMN-10809798-530,4070,12500.0,2024/06/02,orange_money,failed,OM36
ORMN-22178031-388,1823,17700.0,2025-05-06,orange_money,success,OM58
CASH-15204266-447,4756,-2500.0,2025-11-29,cash,success,
ORMN-15160594-931,1023,6700.0,19-01-2024,orange_money,success,OM237
ORMN-21394915-278,1018,4400.0,12/03/2025,orange_money,success,ORANGE_MONEY
CASH-38065700-765,3480,138000.0,2024-02-14,cash,success,
MOMO-61252038-533,722,7100.0,22/08/2024,mtn_momo,failed,MTN397
MOMO-27457457-667,1987,5900.0,28/03/2024,mtn_momo,success,MTN200
MOMO-88346772-970,455,5900.0,25-03-2024,mtn_momo,pending,MTN821
MOMO-19658919-292,4121,8800.0,2024-01-29,mtn_momo,success,MTN445
CASH-54398902-589,627,8300.0,27-10-2024,cash,success,
BNKT-67980255-506,357,4000.0,02/02/2025,bank_transfer,success,SGBC6529
MOMO-36761833-969,564,13400.0,2024/01/20,mtn_momo,success,MTN579
BNKT-10778174-769,4768,28400.0,23/10/2025,bank_transfer,success,SGBC2280
ORMN-98758004-738,4446,126900.0,2025-07-09,orange_money,success,OM-CM
ORMN-14927524-468,3554,5100.0,23/02/2025,orange_money,success,ORANGE_MONEY
ORMN-22402637-306,3076,10600.0,12/09/2024,orange_money,reversed,
MOMO-23865066-852,2196,13600.0,05-02-2025,mtn_momo,success,MTN278
MOMO-58716633-377,2894,11100.0,06-11-2025,mtn_momo,success,MTN920
MOMO-32133028-935,4343,6500.0,2025/11/29,mtn_momo,success,MTN758
CASH-44665893-412,3476,6800.0,26-08-2025,cash,success,
MOMO-73262243-525,3417,14900.0,2025-06-03,mtn_momo,success,MTN131
ORMN-84676964-372,2298,-1000.0,22/09/2025,orange_money,success,OM18
MOMO-66400998-979,3814,14100.0,28-07-2024,mtn_momo,success,MTN904
MOMO-93272354-641,1485,14900.0,2024/05/22,mtn_momo,success,MTN189
ORMN-57295471-400,1104,5900.0,08/02/2025,orange_money,reversed,OM-CM
MOMO-99509086-997,1812,15500.0,21-08-2024,mtn_momo,success,MTN135
MOMO-92040420-612,3565,23500.0,09-08-2024,mtn_momo,success,MTN904
MOMO-98095852-688,1948,93100.0,2024/06/28,mtn_momo,success,MTN804
ORMN-46267669-845,4714,11500.0,08/07/2024,orange_money,success,ORANGE_MONEY
ORMN-19358934-453,2476,15200.0,2024/07/15,orange_money,failed,OM-CM
CASH-65733694-160,2612,8900.0,2024/07/06,cash,success,
ORMN-17556962-251,1364,7800.0,10-05-2025,orange_money,success,ORANGE_MONEY
ORMN-57527549-252,4234,11900.0,2025-07-16,orange_money,success,OM237
ORMN-43309964-369,4530,-1100.0,2024/06/24,orange_money,success,ORANGE_MONEY
ORMN-24772243-378,4323,8800.0,2025-03-25,orange_money,success,OM40
MOMO-24263612-430,1773,13000.0,20/09/2025,mtn_momo,success,MTN909
MOMO-86927414-850,2562,4000.0,2024/05/12,mtn_momo,success,MTN935
ORMN-64242071-569,2696,30800.0,07/01/2025,orange_money,success,OM-CM
ORMN-57207285-283,3318,6000.0,03/03/2024,orange_money,reversed,OM12
MOMO-17837445-151,4096,15400.0,2025-03-13,mtn_momo,success,MTN183
MOMO-77156765-752,1995,44800.0,04/04/2025,mtn_momo,failed,MTN440
ORMN-58038236-463,1722,16400.0,27/05/2025,orange_money,success,OM237
MOMO-94826059-317,4047,7700.0,2024-11-19,mtn_momo,failed,MTN604
ORMN-46239405-818-DUP,4784,5300.0,01/05/2025,orange_money,success,OM-CM
ORMN-60382932-422,1279,43200.0,26/12/2024,orange_money,success,OM-CM
MOMO-45657680-108,1244,11200.0,28/07/2024,mtn_momo,success,MTN652
MOMO-36492294-492,819,24400.0,13-06-2025,mtn_momo,success,MTN821
ORMN-44293853-854,1508,11200.0,19-11-2024,orange_money,success,OM64
MOMO-71679661-321,1807,11700.0,12-09-2024,mtn_momo,success,MTN865
MOMO-28395105-269,3058,9100.0,18/07/2024,mtn_momo,success,MTN252
CASH-74898304-988,3567,37500.0,2024-08-25,cash,success,
MOMO-71388101-831,3149,5600.0,2024-12-22,mtn_momo,success,
ORMN-15902747-607,560,17500.0,2024/11/19,orange_money,success,OM-CM
MOMO-81921237-132,4392,66200.0,2024-02-04,mtn_momo,failed,MTN413
MOMO-26963567-342,4334,4500.0,30/03/2025,mtn_momo,success,MTN538
MOMO-59444164-408,3761,44500.0,2024-04-09,mtn_momo,success,MTN138
MOMO-65614727-377,2644,5800.0,23-05-2025,mtn_momo,success,MTN689
ORMN-84715607-142,4764,4300.0,17-06-2025,orange_money,pending,ORANGE_MONEY
ORMN-90663746-590,4031,0.0,2025/04/06,orange_money,success,OM237
MOMO-36056429-374,3021,30100.0,22-09-2025,mtn_momo,pending,MTN334
MOMO-29304174-301,4331,6700.0,02/08/2024,mtn_momo,success,MTN530
CASH-73587661-145,1833,44600.0,2025/01/19,cash,success,
MOMO-65408353-322,909,6500.0,26-01-2025,mtn_momo,success,MTN442
MOMO-60903435-673,4616,16500.0,16-05-2024,mtn_momo,failed,MTN197
ORMN-93014763-556,2923,71300.0,11-03-2025,orange_money,success,ORANGE_MONEY
MOMO-34409860-523,4666,4000.0,2025/08/09,mtn_momo,success,MTN734
CASH-69160734-880,1936,7500.0,2025-10-06,cash,pending,
MOMO-61400309-807,349,27600.0,26/09/2025,mtn_momo,success,MTN999
ORMN-22325042-771,2091,122800.0,2024/01/14,orange_money,success,OM237
MOMO-37264159-341,3235,7700.0,10-12-2024,mtn_momo,success,MTN570
ORMN-66150803-739,3852,15900.0,2025/02/26,orange_money,success,OM237
CASH-76243214-636,1532,98700.0,07/09/2025,cash,success,
ORMN-45486079-658,3118,6400.0,2024/09/27,orange_money,success,OM44
ORMN-63487486-871,4471,27900.0,04/05/2025,orange_money,success,OM60
MOMO-84009087-526,4077,7400.0,21-08-2024,mtn_momo,success,MTN547
MOMO-91863174-585,4149,14600.0,2024-07-25,mtn_momo,success,
MOMO-61117239-157,3359,7100.0,2024/03/27,mtn_momo,success,MTN138
CASH-12923180-448,3582,15800.0,13-10-2024,cash,pending,
ORMN-69776294-444,341,9200.0,08/09/2025,orange_money,failed,OM237
MOMO-77510145-846,398,6100.0,2024-07-16,mtn_momo,success,MTN340
MOMO-69813962-629,643,17500.0,27-11-2024,mtn_momo,pending,MTN968
ORMN-75172268-399,2098,4100.0,30/04/2024,orange_money,success,OM-CM
MOMO-44961395-302,4258,6800.0,2024-04-02,mtn_momo,success,MTN291
ORMN-60827152-429,1190,28400.0,11/06/2025,orange_money,success,ORANGE_MONEY
ORMN-29016432-633,156,143200.0,13-07-2025,orange_money,success,OM56
MOMO-10601156-105,4642,15800.0,07-04-2024,mtn_momo,failed,MTN347
MOMO-50775145-602,1711,12300.0,10/12/2024,mtn_momo,success,MTN831
MOMO-36516786-809,3005,8300.0,22-07-2025,mtn_momo,success,MTN504
ORMN-10294349-710,3793,68000.0,03/03/2025,orange_money,success,OM237
CASH-99970405-220,1075,147500.0,29-08-2025,cash,failed,
ORMN-95482775-946,2764,13200.0,24-05-2025,orange_money,success,OM-CM
MOMO-13099721-326,1309,-2800.0,2025/01/30,mtn_momo,success,MTN167
MOMO-49458656-179,3115,12500.0,2024/04/08,mtn_momo,success,MTN958
ORMN-48383780-421,4270,4200.0,29/11/2024,orange_money,failed,ORANGE_MONEY
CASH-33932015-862,2798,9400.0,2024-05-26,cash,success,
MOMO-29051194-611,4605,-2700.0,2024/03/06,mtn_momo,success,MTN801
MOMO-81121653-800,2775,89000.0,2025-06-15,mtn_momo,success,MTN260
ORMN-17257284-222,4623,32200.0,2025-06-21,orange_money,success,ORANGE_MONEY
CASH-95804576-385,4678,34600.0,20/10/2025,cash,success,
MOMO-42808028-158,2009,5200.0,2025-10-09,mtn_momo,success,MTN664
MOMO-46350878-766,4035,-600.0,2024-08-28,mtn_momo,success,MTN491
ORMN-20699659-607,3837,7700.0,14/12/2024,orange_money,success,OM53
ORMN-34655166-992,1303,5300.0,2024/06/19,orange_money,success,OM237
MOMO-38318813-233,3563,9500.0,2024/06/09,mtn_momo,success,MTN500
CASH-75197853-394,718,22000.0,2024/04/06,cash,success,
ORMN-56990334-219,2596,42500.0,24-02-2025,orange_money,success,OM-CM
MOMO-30603794-521,4418,42700.0,10-12-2024,mtn_momo,success,MTN763
ORMN-60014484-186,3577,17000.0,2024/12/13,orange_money,success,ORANGE_MONEY
CASH-10904618-483,1345,11500.0,08/11/2024,cash,success,
ORMN-49661444-180,2354,8300.0,10-09-2024,orange_money,success,OM-CM
ORMN-61164047-845,4408,48200.0,18/12/2025,orange_money,pending,OM-CM
ORMN-71779694-186,4332,103200.0,2025-04-13,orange_money,success,OM237
MOMO-35716198-254,4063,29900.0,22-03-2025,mtn_momo,success,MTN630
MOMO-26739374-705,3994,9300.0,15/06/2024,mtn_momo,success,MTN126
MOMO-91336794-411,3091,10500.0,03-04-2024,mtn_momo,success,MTN975
BNKT-80839112-978,1201,14500.0,03/03/2025,bank_transfer,reversed,SGBC6758
ORMN-46064890-475,513,14500.0,2025-12-05,orange_money,success,ORANGE_MONEY
